"regio_inv","TechGroup","TimePeriod","regio_tech","onshored_patents","non_western_share","non_domestic_share","China_share","India_share","reg_label","TechGroup_No","N_patents_state","N_patents_TechGroup","weight_initial_patents","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","trend","anglo_saxon_share","N_inv_nonwestern","N_inv_non_domestic","N_inv_anglosaxon","N_inv_China","N_inv_India","N_inv_ChinaIndia","onshored_patents_exclsubsidiaries","onshored_patents_notaxhavens","onshored_patents_twoinv","onshored_patents_worldclass","onshored_patents_excldejp","N_inv_nonwestern_classification","imputed_N_inv_nonwestern_classification","N_offshoring_firms"
"Illinois","Computer Science",2003,"IL05",73,19.7601839736348,53.3052651453843,5.21339072461447,7.55766750960398,"IL",5,11638,42852,0.00126485661323738,50.9941359648617,303,473.151750972763,10.7775435386262,87.9814173519446,18.5947567923107,213.366356623218,45.0946987271111,7,46.6947348546157,59.8733574401134,161.514953390514,141.485046609486,15.7965738955818,22.8997325541001,38.6963064496819,64,29,54,18,60,57,80.017857962471,25
"Illinois","Computer Science",2006,"IL05",112,24.3264680659184,52.5782369418357,4.42856675264588,12.3739426720864,"IL",5,11352,54550,0.00126485661323738,66.2533095757928,364,571.828793774319,11.5862143174869,114.586509656493,20.0386043697051,255.506940897629,44.6824195772255,8,47.4217630581643,88.5483437599428,191.384782468282,172.615217531718,16.119982979631,45.0411513263945,61.1611343060255,75,71,76,12,79,87,104.710118168725,27
"Illinois","Computer Science",2009,"IL05",205,19.9506648961238,53.2360916565975,4.51318994252133,8.99631461842091,"IL",5,11203,58985,0.00126485661323738,61.5860514412943,476,506.666666666667,12.1551417318344,103.011028220624,20.3311239909126,218.30513068483,43.0865389509534,9,46.7639083434025,94.9651649055491,253.403796285404,222.596203714596,21.4827841264015,42.8224575836835,64.305241710085,151,100,151,30,140,93,95.230720548801,37
"Illinois","Computer Science",2012,"IL05",303,24.1688524140097,55.1499753209242,3.76884096269077,11.6328115703846,"IL",5,12364,63598,0.00126485661323738,87.0943638694091,432,581.634241245136,14.9740778127095,140.636653856396,24.1795692006246,238.806789086379,41.0578972405668,10,44.8500246790758,104.409442428522,238.247893386393,193.752106613607,16.2813929588241,50.2537459840613,66.5351389428854,257,192,219,35,219,103,130.547882035405,56
"Illinois","Computer Science",2015,"IL05",215,21.7758130228504,52.7661819273616,4.93912478947548,7.51669418133771,"IL",5,14543,66958,0.00126485661323738,119.846859866398,588,722.594033722438,16.585642044262,197.495636215055,27.3314789492044,273.018363874785,37.7830913532918,11,47.2338180726384,128.041780574361,310.265149732886,277.734850267114,29.0420537621158,44.1981617862658,73.2402155483816,186,115,143,20,151,120,184.315103121852,30
"Illinois","Consumer Goods & Civil Engineering",1980,"IL010",3,4.73309263555341,42.1385040695588,0.0210310667211054,1.04511943227734,"IL",10,2740,27620,0.00324937302366154,0.884287774227154,94,83.3722438391699,1.06065008389722,2.77844924023076,3.33258301838506,50.78368769111,60.9119838361011,1,57.8614959304412,4.4491070774202,39.6101938253853,54.3898061746147,0.0197692027178391,0.982412266340702,1.00218146905854,3,3,1,1,2,4,2.06662139717867,1
"Illinois","Consumer Goods & Civil Engineering",1988,"IL010",6,6.39958339689763,49.3635104675419,0.260922066185572,3.34811198677261,"IL",10,2467,17874,0.00324937302366154,1.04999093841137,65,71.284046692607,1.47296763740023,2.80650549373246,3.93707375485394,42.4651736325868,59.5717774212598,2,50.6364895324581,4.15972920798346,32.0862818039022,32.9137181960978,0.169599343020622,2.1762727914022,2.34587213442282,6,5,2,1,4,3,1.77432002466058,3
"Illinois","Consumer Goods & Civil Engineering",1991,"IL010",6,11.2748121175808,42.3456558918724,0.19525306915483,3.19038159513184,"IL",10,5876,16877,0.00324937302366154,1.20573362294167,40,52.1400778210117,2.31248911265679,3.11323986596957,5.97091526532969,30.6866894612694,58.8543223249719,3,57.6543441081276,4.50992484703231,16.938262356749,23.061737643251,0.0781012276619322,1.27615263805274,1.35425386571467,5,6,2,2,2,4,2.74573350282329,3
"Illinois","Consumer Goods & Civil Engineering",1994,"IL010",6,NA,NA,NA,NA,"IL",10,8849,19086,0.00324937302366154,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,6,6,5,0,4,3,NA,6
"Illinois","Consumer Goods & Civil Engineering",1997,"IL010",11,NA,NA,NA,NA,"IL",10,11116,23579,0.00324937302366154,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,10,9,5,1,8,4,NA,5
"Illinois","Consumer Goods & Civil Engineering",2000,"IL010",26,1.41500807159142,39.855808294007,0.0442133248699205,0.154717446282167,"IL",10,11766,24875,0.00324937302366154,1.85933775747675,39,76.6277561608301,2.42645465642277,4.5353410327293,5.91866610737016,41.2726786666557,53.8612648137974,6,60.144191705993,0.551853147920653,15.5437652346627,23.4562347653373,0.017243196699269,0.0603398040500451,0.0775830007493141,20,22,17,3,23,NA,3.43543776141299,10
"Illinois","Consumer Goods & Civil Engineering",2003,"IL010",22,10.5238319884982,56.0548901805871,0.145679302914282,7.8105383646597,"IL",10,11638,24108,0.00324937302366154,2.81084172806601,45,88.1971465629053,3.18699848873367,7.15737892511848,8.11520463421521,46.4032070014903,52.6130479384544,7,43.9451098194129,4.73572439482417,25.2247005812642,19.7752994187358,0.0655556863114271,3.51474226409687,3.58029795040829,18,19,13,3,19,4,5.77871145366501,12
"Illinois","Consumer Goods & Civil Engineering",2006,"IL010",26,4.12352485823392,39.8546907296022,0.307017032991112,2.61467096403885,"IL",10,11352,21321,0.00324937302366154,3.61498882219559,50,101.738002594034,3.55323353125038,8.27013156293772,8.1288519059472,54.0148187398234,53.092077063238,8,60.1453092703978,2.06176242911696,19.9273453648011,30.0726546351989,0.153508516495556,1.30733548201943,1.46084399851498,25,23,17,5,15,1,6.77356212415036,15
"Illinois","Consumer Goods & Civil Engineering",2009,"IL010",47,9.90898344729002,44.0228414624214,5.87336650887926,2.38079681734575,"IL",10,11203,20287,0.00324937302366154,4.16837805405339,51,99.7665369649805,4.17813244887567,9.48680029487369,9.50900029556372,50.5529769799162,50.6712756779971,9,55.9771585375786,5.05358155811791,22.4516491458349,28.5483508541651,2.99541691952842,1.21420637684633,4.20962329637476,33,41,25,10,35,4,7.86532137625017,12
"Illinois","Consumer Goods & Civil Engineering",2012,"IL010",50,15.3170955154848,42.883819945772,2.96257705118484,5.67413135383557,"IL",10,12364,23529,0.00324937302366154,5.53298861775682,68,122.54215304799,4.51517170225499,13.7167234154799,11.193473489982,62.9752086140278,51.3906497051391,10,57.116180054228,10.4156249505297,29.160997563125,38.839002436875,2.01455239480569,3.85840932060819,5.87296171541388,31,43,37,8,44,11,12.1764447523581,19
"Illinois","Consumer Goods & Civil Engineering",2015,"IL010",61,19.0420316791951,45.1274905348382,4.28239468888571,4.46759902361199,"IL",10,14543,28008,0.00324937302366154,7.45070787164149,96,155.38261997406,4.79507159351886,18.8647728742013,12.1408513238808,79.6235378219053,51.2435289321277,11,54.8725094651618,18.2803504120273,43.3223909134447,52.6776090865553,4.11109890133028,4.28889506266751,8.39999396399779,53,56,42,18,52,17,16.4452062900979,20
"Illinois","Electrical Machinery",1980,"IL011",8,4.76190680704305,42.3484250159719,0.155119703007895,2.61339464039508,"IL",11,2740,18873,0.00414349580198452,4.91359843161041,210,174.31906614786,2.8187383859908,9.22042217761046,5.28939397242386,104.916477894978,60.1864616495745,1,57.6515749840281,10.0000042947904,88.9316925335409,121.068307466459,0.32575137631658,5.48812874482966,5.81388012114624,8,2,2,1,6,8,7.54038772373138,3
"Illinois","Electrical Machinery",1988,"IL011",7,8.86071696960756,47.5076410322145,1.37033114861427,4.09397495317795,"IL",11,2467,11078,0.00414349580198452,5.48084459646464,212,157.094682230869,3.48887977532549,10.5047989459959,6.68692205033256,91.1118095938465,57.9980227847223,2,52.4923589677855,18.784719975568,100.716198988295,111.283801011705,2.90510203506226,8.67922690073726,11.5843289357995,7,3,3,0,5,18,8.79960206975687,3
"Illinois","Electrical Machinery",1991,"IL011",20,10.5372982909689,51.6239377730205,2.35805096174936,3.47773461681502,"IL",11,5876,9709,0.00414349580198452,20.282213297685,1167,531.517509727626,3.81590689422038,40.8505213246033,7.68563980997294,286.27839334145,53.8605761996725,3,48.3760622269795,122.970271055607,602.451353811149,564.548646188851,27.518454723615,40.5851629782313,68.1036177018463,17,13,12,4,19,115,34.6509284214238,9
"Illinois","Electrical Machinery",1994,"IL011",42,12.5768236907519,49.9295275728508,3.4568031505505,3.56925359587495,"IL",11,8849,11577,0.00414349580198452,38.7569202012815,1602,852.347600518807,4.54707917024591,72.7086032861573,8.53039337963772,446.269184676062,52.3576513155462,4,50.0704724271492,201.480715525845,799.87103171707,802.12896828293,55.3779864718191,57.1794426059168,112.557429077736,39,29,11,5,40,189,62.3532071952815,8
"Illinois","Electrical Machinery",1997,"IL011",32,14.0828968650093,51.3733184183049,3.97505410238615,4.55041953044485,"IL",11,11116,14671,0.00414349580198452,60.486100621788,2036,1098.78080415045,5.50483776139083,106.522017820279,9.69456486843516,584.93114061172,53.2345612884976,5,48.6266815816951,286.72778017159,1045.96076299669,990.039237003312,80.932101524582,92.6465416398571,173.578643164439,22,26,7,4,23,280,93.3329600533625,9
"Illinois","Electrical Machinery",2000,"IL011",40,16.7857460907199,52.4544136380393,5.06200873668677,4.91513379708057,"IL",11,11766,17006,0.00414349580198452,78.263213843535,2136,1223.76134889754,6.39530035117066,137.911522477062,11.2694785303772,630.396723978966,51.5130441525121,6,47.5455863619607,358.543536497777,1120.42627530852,1015.57372469148,108.124506615629,104.987257905641,213.11176452127,20,29,10,0,15,345,121.926224631921,6
"Illinois","Electrical Machinery",2003,"IL011",59,16.8392486295228,52.1796207431901,5.75562848731895,5.21138345627217,"IL",11,11638,17749,0.00414349580198452,82.6631563300862,2063,1204.09857328145,6.86514859865746,147.782192740121,12.2732636695499,613.891413771924,50.9834848569686,7,47.8203792568099,347.393699227056,1076.46557593201,986.534424067989,118.73861569339,107.510840702895,226.249456396285,40,36,42,3,32,337,131.999877367215,16
"Illinois","Electrical Machinery",2006,"IL011",62,17.0984886941519,55.4713119979554,5.9723444499728,4.43425822635803,"IL",11,11352,18121,0.00414349580198452,86.3477268776231,1812,1139.71465629053,7.57625835563632,152.274083057945,13.3607199150669,566.575118255042,49.7120147685994,8,44.5286880020446,309.824615138033,1005.14017340295,806.859826597049,108.218881433507,80.3487590616075,188.567640495115,57,45,32,4,44,297,137.108257861849,24
"Illinois","Electrical Machinery",2009,"IL011",57,20.1488433844944,54.4626939243026,6.45688529149732,6.93715428678166,"IL",11,11203,18580,0.00414349580198452,97.5399717275858,1804,1124.87678339818,8.67116942647918,171.342076743228,15.2320751278743,544.33401163526,48.3905454952017,9,45.5373060756974,363.48513465628,982.506998394419,821.493001605581,116.482210658612,125.146263333541,241.628473992153,42,51,25,4,36,358,155.549740115406,19
"Illinois","Electrical Machinery",2012,"IL011",54,20.0542410608663,54.4827183091049,6.35557293784709,6.90165993826009,"IL",11,12364,20432,0.00414349580198452,117.508287916911,1932,1214.99351491569,9.67151564797153,196.408332018434,16.1653810993438,575.998938428123,47.4075730740086,10,45.5172816908951,387.447937295937,1052.60611773191,879.393882268093,122.789669159206,133.340070007185,256.129739166391,42,43,35,7,34,376,180.27633218175,23
"Illinois","Electrical Machinery",2015,"IL011",59,22.3321144978827,55.687410186744,6.38981372687874,8.09143309548918,"IL",11,14543,22857,0.00414349580198452,138.676987153379,2492,1367.26329442283,10.1426687689967,235.437661934804,17.2196286476184,644.705561052616,47.1529926739363,11,44.312589813256,556.516293287237,1387.73026185366,1104.26973814634,159.234158073818,201.63851273959,360.872670813408,35,45,41,13,30,548,215.766359027969,20
"Illinois","Engines, Turbines, Thermal & Environmental Technologies",1980,"IL03",13,6.12780333116282,40.5261224024755,1.19584020094928,3.50906109713378,"IL",3,2740,18104,0.00399084069349035,2.68871917319596,125,116.62775616083,2.30538532310285,5.36460496210677,4.59976693258932,71.3450521472242,61.1733042765901,1,59.4738775975245,7.65975416395352,50.6576530030943,74.3423469969057,1.4948002511866,4.38632637141723,5.88112662260382,13,11,6,1,4,6,3.81772321589659,5
"Illinois","Engines, Turbines, Thermal & Environmental Technologies",1988,"IL03",6,6.52041574639567,41.0174221015768,2.63215136205105,2.98395135793612,"IL",3,2467,9358,0.00399084069349035,1.77997568819422,80,80,2.22496961024277,4.30518066499843,5.38147583124804,48.1818196932113,60.2272746165141,2,58.9825778984232,5.21633259711653,32.8139376812615,47.1860623187385,2.10572108964084,2.3871610863489,4.49288217598973,5,6,4,0,3,4,3.45217154362665,4
"Illinois","Engines, Turbines, Thermal & Environmental Technologies",1991,"IL03",4,8.03209530155638,33.2139815673503,0.125871067248761,2.73839588816849,"IL",3,5876,8875,0.00399084069349035,2.40348432600251,42,69.9870298313878,3.43418535090425,4.80829893065379,6.87027145206462,41.3661318064134,59.1054255425218,3,66.7860184326497,3.37348002665368,13.9498722582871,28.0501277417129,0.0528658482444797,1.15012627303076,1.20299212127524,4,4,1,0,3,3,4.02459357979482,1
"Illinois","Engines, Turbines, Thermal & Environmental Technologies",1994,"IL03",12,10.1660128595552,45.0525757676949,0.0307175058887332,6.79953153094743,"IL",3,8849,10518,0.00399084069349035,2.22680677511734,32,61.7380025940337,3.60686559583082,4.60707010009006,7.46229211590218,35.8600316798255,58.0842109771964,4,54.9474242323051,3.25312411505768,14.4168242456624,17.5831757543376,0.00982960188439463,2.17585008990318,2.18567969178757,4,11,4,1,3,3,3.72628028318431,2
"Illinois","Engines, Turbines, Thermal & Environmental Technologies",1997,"IL03",26,8.56851627097372,34.0604651341868,1.3452063069026,5.66965542503007,"IL",3,11116,11106,0.00399084069349035,1.91651717860974,39,58.3657587548638,3.28363276601802,4.81101458623282,8.24287165774555,33.0590037366084,56.6410930687223,5,65.9395348658132,3.34172134567975,13.2835814023329,25.7164185976671,0.524630459692013,2.21116561576173,2.73579607545374,13,25,15,2,13,3,4.03693037612542,8
"Illinois","Engines, Turbines, Thermal & Environmental Technologies",2000,"IL03",32,21.6681350016989,52.7881527262928,7.88754946957336,6.32785122838537,"IL",3,11766,12710,0.00399084069349035,3.84487139425389,72,81.8158236057069,4.69942270921012,8.77328904097765,10.7232178988487,43.4492221606075,53.1061355197026,6,47.2118472737072,15.6010572012232,38.0074699629308,33.9925300370692,5.67903561809282,4.55605288443746,10.2350885025303,25,21,22,1,29,15,7.48423911485831,17
"Illinois","Engines, Turbines, Thermal & Environmental Technologies",2003,"IL03",45,20.2400342251913,43.3690633127536,5.71997110440086,6.07536540686104,"IL",3,11638,13670,0.00399084069349035,4.94669505728044,70,87.8858625162127,5.62854470065411,10.4449110445296,11.8846316637136,44.8034721648081,50.9791573776078,7,56.6309366872464,14.1680239576339,30.3583443189275,39.6416556810725,4.0039797730806,4.25275578480273,8.25673555788333,29,38,30,3,29,13,9.16756452010322,21
"Illinois","Engines, Turbines, Thermal & Environmental Technologies",2006,"IL03",53,20.4954154553841,45.1668796690851,6.84756507412571,7.05572167207265,"IL",3,11352,12896,0.00399084069349035,4.20425874014439,40,94.4747081712062,4.45014207667672,9.71780878189871,10.286148504728,49.3661067937418,52.2532514250068,8,54.8331203309149,8.19816618215364,18.066751867634,21.933248132366,2.73902602965028,2.82228866882906,5.56131469847934,19,52,34,2,15,9,8.2723140224069,15
"Illinois","Engines, Turbines, Thermal & Environmental Technologies",2009,"IL03",29,26.4022764817452,60.411630326864,5.86498230168803,12.5631005500519,"IL",3,11203,13280,0.00399084069349035,6.03184618836419,69,94.9416342412451,6.35321504266228,11.5884691110637,12.2058875473088,47.5957569544587,50.1315964643275,9,39.588369673136,18.2175707724042,41.6840249255361,27.3159750744639,4.04683778816474,8.66853937953579,12.7153771677005,16,28,18,3,16,18,10.0602330383755,15
"Illinois","Engines, Turbines, Thermal & Environmental Technologies",2012,"IL03",52,28.9460317654239,60.4201240013163,5.42418006162273,14.2931385756942,"IL",3,12364,16696,0.00399084069349035,8.2334235860399,97,125.603112840467,6.55511109545308,16.4935760623112,13.1315026270569,62.4577762356406,49.726296445352,10,39.5798759986837,28.0776508124612,58.6075202812768,38.3924797187232,5.26145465977405,13.8643444184233,19.1257990781974,44,49,36,5,25,28,14.1259290863935,21
"Illinois","Engines, Turbines, Thermal & Environmental Technologies",2015,"IL03",72,18.177199179397,46.5268830092775,4.01788044718877,8.92249198337522,"IL",3,14543,19675,0.00399084069349035,9.40608002444101,91,127.833981841764,7.35804352561284,17.5936077905711,13.7628567436387,63.7645461439758,49.8807478459876,11,53.4731169907225,16.5412512532513,42.3394635384425,48.6605364615575,3.65627120694178,8.11946770487145,11.7757389118132,58,59,39,8,37,17,16.1275673346262,16
"Illinois","Information & Communication Technology",1980,"IL02",4,9.31594717573336,38.0442051850283,2.22027192933355,2.50345560435439,"IL",2,2740,11329,0.00377276196707011,4.45280365212848,162,100.181582360571,4.44473280138666,8.54374954336626,8.52826372078636,58.6213797794558,58.5151266312279,1,61.9557948149717,15.091834424688,61.6316123997458,100.368387600254,3.59684052552036,4.05559807905411,7.65243860457446,4,0,2,0,4,14,7.31139219913214,1
"Illinois","Information & Communication Technology",1988,"IL02",2,11.5122043666346,39.4579340116536,3.2027625487142,2.45883438084914,"IL",2,2467,7883,0.00377276196707011,5.45228851873246,176,107.652399481193,5.06471620234063,10.795738379171,10.0283304702902,60.6968836655726,56.3822859110319,2,60.5420659883464,20.2614796852769,69.4459638605103,106.55403613949,5.63686208573699,4.32754851029449,9.96441059603148,2,1,0,0,2,18,9.44781776531003,0
"Illinois","Information & Communication Technology",1991,"IL02",6,7.16748411996649,47.5075394066757,1.90411987867981,1.6350242071208,"IL",2,5876,8856,0.00377276196707011,10.8695959454071,753,319.066147859922,3.40669043654833,23.8259129005407,7.46738977492554,173.773291519209,54.4630925858983,3,52.4924605933243,53.9711554233477,357.731771732268,395.268228267732,14.338022686459,12.3117322796196,26.6497549660786,6,4,4,0,3,43,19.6945876002223,3
"Illinois","Information & Communication Technology",1994,"IL02",6,7.17933309615629,46.1658365588358,1.84210328923685,2.2271968215173,"IL",2,8849,12916,0.00377276196707011,18.3606480628614,1069,468.741893644617,3.91700599238133,37.6542764319203,8.03305122551482,248.445865664737,53.0027012804405,4,53.8341634411642,76.7470707979107,493.512792813955,575.487207186045,19.6920841619419,23.8087340220199,43.5008181839619,6,6,2,0,1,66,31.293256238086,2
"Illinois","Information & Communication Technology",1997,"IL02",25,9.42485721050106,48.3677285578836,2.11478361909034,3.44906488460653,"IL",2,11116,25635,0.00377276196707011,35.1457986804269,1519,681.037613488975,5.16062519665748,67.0736795359193,9.84874817593391,366.057467409537,53.749963314686,5,51.6322714421164,143.163581027511,734.705796794252,784.294203205748,32.1235631739822,52.3912955971731,84.5148587711553,25,22,15,3,16,128,57.9883336065379,7
"Illinois","Information & Communication Technology",2000,"IL02",49,13.8187111905988,47.7555975721881,2.83835170123103,4.7914106111315,"IL",2,11766,41039,0.00377276196707011,69.8378793381794,1874,964.150453955902,7.24346278650133,130.907997151502,13.5775486714119,482.186334749269,50.0115239038537,6,52.2444024278119,258.962647711821,894.939898502805,979.060101497195,53.1907108810696,89.7910348526044,142.981745733674,40,35,30,7,45,243,117.155523217752,19
"Illinois","Information & Communication Technology",2003,"IL02",117,15.267715748448,51.6733841950392,3.87500401034785,6.05373662715612,"IL",2,11638,44860,0.00377276196707011,78.8986856393218,1616,960.259403372244,8.21639292073007,143.32885817893,14.9260561964389,470.240766724395,48.9701808774797,7,48.3266158049608,246.72628649492,835.041888591833,780.958111408167,62.6200648072212,97.8283838948428,160.448448702064,78,71,84,9,106,234,129.459061866926,19
"Illinois","Information & Communication Technology",2006,"IL02",253,18.1955432160625,51.4391726009429,3.54744602271039,8.21663399193096,"IL",2,11352,46620,0.00377276196707011,103.328563995083,1336,885.447470817121,11.6696435870699,170.381048010768,19.2423665577286,402.688014091625,45.4784758400192,8,48.5608273990571,243.092457366595,687.227345948598,648.772654051402,47.3938788634107,109.774230132198,157.168108995608,139,224,200,26,241,234,157.310733332715,22
"Illinois","Information & Communication Technology",2009,"IL02",398,17.4168204689954,51.6647949830238,3.16933443509972,8.46638697226076,"IL",2,11203,48448,0.00377276196707011,92.2147181979742,1238,772.088197146563,11.9435471930248,148.757006797493,19.2668411908458,352.742979662709,45.6868763136589,9,48.3352050169762,215.620237406163,639.610161889835,598.389838110165,39.2363603065346,104.813870716588,144.050231023123,324,363,279,45,368,205,138.236209713919,34
"Illinois","Information & Communication Technology",2012,"IL02",590,20.0146504133113,53.1176016217342,3.20425985423862,9.66222749822655,"IL",2,12364,53467,0.00377276196707011,120.135034865713,1357,885.291828793774,13.5701054678658,190.893512778512,21.562778122397,388.735756526183,43.9104647623193,10,46.8823983782658,271.598806108634,720.805854006933,636.194145993067,43.4818062220181,131.116427150934,174.598233372952,568,544,389,81,565,266,177.488092464811,35
