"TechGroup","regio_inv","TimePeriod","non_western_share","onshored_patents","reg_label","TechGroup_No","regio_tech","N_patents_TechGroup","imputed_N_inv_ChinaIndia","N_inv_regiotech","imputed_N_inv_regiotech","ChinaIndia_share_imputed","imputed_N_inv_nonwestern","non_western_share_imputed","imputed_N_inv_anglosaxon","anglosaxon_share_imputed","N_inv_nonwestern"
"Machines & Mechanical Engineering","Delaware","2000",17.7251197390732,34,"DE","06","DE06",61295,5.65577871845344,64,98.9533073929961,5.71560351792118,8.50556524640144,8.59553406600279,60.6340296482068,61.2753946741739,11.3440766330069
"Machines & Mechanical Engineering","Georgia","1980",2.02574633260156,8,"GA","06","GA06",52204,0.403552732097819,78,45.2210693183456,0.892399799874046,1.31041365483292,2.89779448957281,34.9972807999312,77.3915374569288,1.58008213942922
"Machines & Mechanical Engineering","South Carolina","1990",6.75630840287395,122,"SC","06","SC06",51398,0.996804689813362,91,30.5050199356295,3.26767427760014,1.3575825233117,4.4503577646447,21.0125364129153,68.8822248182599,6.1482406466153
"Machines & Mechanical Engineering","Alabama","1995",NA,3,"AL","06","AL06",63523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Wisconsin","2000",4.23840220044251,144,"WI","06","WI06",61295,3.42686031126363,414,97.5571407983859,3.51266989091621,6.49670448107938,6.65938385228575,50.4886733644179,51.752924441235,17.546985109832
"Machines & Mechanical Engineering","Texas","2000",7.81954350742758,74,"TX","06","TX06",61295,16.6450915636546,335,373.474564058222,4.45682066879923,27.8404384402045,7.45444030717562,237.360816856828,63.5547476855279,26.1954707498824
"Machines & Mechanical Engineering","New Hampshire","1995",5.97669215853606,146,"NH","06","NH06",63523,0.92221448118385,154,32.6487966565788,2.82465075477146,1.47060661060421,4.50432102007619,18.8310039605379,57.6774824463351,9.20410592414552
"Machines & Mechanical Engineering","Virginia","2010",12.8516579064764,43,"VA","06","VA06",69815,6.6149996819335,125,101.501657299323,6.51713465369954,10.7154375169028,10.5569089234706,61.0685586706162,60.1650852759265,16.0645723830955
"Machines & Mechanical Engineering","Nebraska","2010",NA,11,"NE","06","NE06",69815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Idaho","2010",NA,7,"ID","06","ID06",69815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Utah","1990",6.80217703989108,7,"UT","06","UT06",51398,0.566215266516747,47,25.6548494019311,2.20704966006983,1.14457517706188,4.46143791035362,17.1656834931994,66.9100926077052,3.19702320874881
"Machines & Mechanical Engineering","Ohio","2000",7.37408459366476,130,"OH","06","OH06",61295,18.9665832804573,655,447.122351923908,4.24192241762162,35.2342771848106,7.8802316710856,266.520610152829,59.6079817987239,48.3002540885041
"Machines & Mechanical Engineering","Oregon","1995",4.73437428928088,6,"OR","06","OR06",63523,0.279993567416494,100,36.4814814814815,0.767495057892927,1.75772508840734,4.81812968395921,23.3550397680137,64.0188907346568,4.73437428928088
"Machines & Mechanical Engineering","Texas","1980",6.88821685442494,17,"TX","06","TX06",52204,5.98590185167538,272,300.537541432483,1.99173182263492,10.6722887772381,3.55106677401088,220.475881352765,73.3605127339127,18.7359498440358
"Machines & Mechanical Engineering","Delaware","1985",10.6569994741236,3,"DE","06","DE06",39967,2.5738165116175,102,75.2023346303502,3.42252208560923,3.93758841035736,5.23599224640059,51.1595756690371,68.0292386140763,10.8701394636061
"Machines & Mechanical Engineering","New York","1995",10.2854325195749,76,"NY","06","NY06",63523,40.7570466823333,427,704.646202622856,5.78404403949473,74.1068517964983,10.5168879816077,377.278911366329,53.5416085351782,43.9187968585848
"Machines & Mechanical Engineering","South Carolina","2010",10.319356630837,248,"SC","06","SC06",69815,2.4418914606927,170,50.5393668636211,4.83166215216362,3.22413139206996,6.37944555334495,31.7432467845647,62.8089522178283,17.5429062724228
"Machines & Mechanical Engineering","Washington","2005",8.6629683439868,21,"WA","06","WA06",49302,3.2964464189906,190,83.8527165297593,3.93123390083695,5.89020457647128,7.02446482384485,48.5708300659741,57.9239791816838,16.4596398535749
"Machines & Mechanical Engineering","Alabama","1990",NA,4,"AL","06","AL06",51398,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Idaho","2005",NA,3,"ID","06","ID06",49302,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Tennessee","2005",4.99376085176813,16,"TN","06","TN06",49302,1.23285732795561,64,33.3299466781957,3.6989477956835,1.64125215739044,4.9242567749565,23.0677681789588,69.2103362831051,3.1960069451316
"Machines & Mechanical Engineering","Ohio","1980",4.1612315491867,19,"OH","06","OH06",52204,7.39962872668097,592,359.802421098141,2.05658113808596,14.277259387652,3.9680831896786,247.56135911668,68.8048063604203,24.6344907711853
"Machines & Mechanical Engineering","Tennessee","2010",5.70534397618945,50,"TN","06","TN06",69815,2.18754600818665,71,46.7330547148965,4.68093947962994,2.77241748046624,5.93245508426505,31.1259335974223,66.6036786752154,4.05079422309451
"Machines & Mechanical Engineering","South Dakota","1995",NA,1,"SD","06","SD06",63523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Rhode Island","1980",NA,1,"RI","06","RI06",52204,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Rhode Island","1985",NA,4,"RI","06","RI06",39967,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Louisiana","2005",9.07136650364046,23,"LA","06","LA06",49302,1.23005124737471,57,35.5921602536389,3.45596119653612,2.44887428809327,6.88037553956256,21.8800966949313,61.474483535161,5.17067890707506
"Machines & Mechanical Engineering","Oklahoma","1980",4.13491741621523,3,"OK","06","OK06",52204,0.875608111348187,42,59.6861939760772,1.46701951157941,1.836339236705,3.07665661751027,47.2589302161663,79.1789978015823,1.73666531481039
"Machines & Mechanical Engineering","Connecticut","1985",6.77178090681811,17,"CT","06","CT06",39967,5.76316619846171,201,196.295335543066,2.93596696147541,10.6863448758758,5.44401365743674,114.313571454159,58.235500674482,13.6112796227044
"Machines & Mechanical Engineering","Washington","2010",6.97125921249263,25,"WA","06","WA06",69815,5.4814663487784,342,117.572753038382,4.66219103246562,9.17918154010371,7.80723535248607,65.537871703782,55.7423978006086,23.8417065067248
"Machines & Mechanical Engineering","Minnesota","2010",7.93245320334815,125,"MN","06","MN06",69815,8.56331909566611,215,268.556468271125,3.18864749406106,18.7431621128157,6.97922572242547,156.851968060976,58.4055819138284,17.0547743871985
"Machines & Mechanical Engineering","Missouri","1990",3.99715545981211,8,"MO","06","MO06",51398,2.11032830251149,42,56.798049670942,3.71549430788138,4.03779330981482,7.10903513977622,33.9613473284507,59.7931575559459,1.67880529312109
"Machines & Mechanical Engineering","New Hampshire","1990",6.10502334906696,52,"NH","06","NH06",51398,0.881259372390169,67,29.3562953355431,3.00194340708647,1.30165941263712,4.43400435156795,17.6279035628261,60.0481203821491,4.09036564387486
"Machines & Mechanical Engineering","Minnesota","2000",4.76657347776796,71,"MN","06","MN06",61295,5.97963941676331,222,221.641446894365,2.69788863976024,13.5261437991265,6.10271408558938,132.568977639921,59.8123588784833,10.5817931206449
"Machines & Mechanical Engineering","Florida","1995",8.36380252833014,26,"FL","06","FL06",63523,3.42225359719981,139,122.220060527454,2.80007519422811,7.49527898269511,6.13260945081228,69.9307595920735,57.2170880052587,11.6256855143789
"Machines & Mechanical Engineering","Idaho","2000",NA,1,"ID","06","ID06",61295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Delaware","2005",19.5868479178621,36,"DE","06","DE06",49302,4.77383549338634,51,85.511673151751,5.58267113416736,7.36164195000863,8.60893218279625,53.1676773800522,62.1759292274631,9.98929243810967
"Machines & Mechanical Engineering","Florida","2010",8.05598967019137,133,"FL","06","FL06",69815,7.47890446383113,202,182.06859778066,4.1077399150627,14.2272843014678,7.81424390306314,98.8936265485256,54.3166848945933,16.2730991337866
"Machines & Mechanical Engineering","Illinois","1990",6.0295310633251,116,"IL","06","IL06",51398,8.40135924950363,190,275.693904020752,3.04735038641668,18.556191565583,6.73072247697804,157.54914082076,57.1463998742972,11.4561090203177
"Machines & Mechanical Engineering","North Dakota","2005",NA,16,"ND","06","ND06",49302,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Colorado","1985",0.582443493699419,3,"CO","06","CO06",39967,1.35175780959348,53,94.1687082672815,1.4354638971544,2.82210740580377,2.9968632444163,64.8482581330026,68.8639138480503,0.308695051660692
"Machines & Mechanical Engineering","Texas","1985",6.67054595436156,21,"TX","06","TX06",39967,7.52193090001592,195,283.832444636595,2.65013075219312,12.9172867361455,4.55102543075515,200.271674854954,70.5598245159648,13.007564611005
"Machines & Mechanical Engineering","Kentucky","1980",3.90125790069418,0,"KY","06","KY06",52204,0.545998109657263,113,42.9740596627756,1.2705295099923,1.50980883590077,3.51330278718948,32.9103970049387,76.5820061292601,4.40842142778442
"Machines & Mechanical Engineering","New York","1990",6.54453141141814,50,"NY","06","NY06",51398,34.7541916358653,472,633.585434981025,5.48532048198143,60.7898582254684,9.59457949460107,353.174811061093,55.7422553552972,30.8901882618936
"Machines & Mechanical Engineering","Florida","2000",7.24231169575605,49,"FL","06","FL06",61295,5.13410315482655,173,150.26242974492,3.41675771085428,10.3523350691496,6.8895033087934,83.5834393964732,55.624975277161,12.529199233658
"Machines & Mechanical Engineering","South Carolina","2000",9.14423357686127,115,"SC","06","SC06",61295,1.49268823004347,120,41.710477013979,3.57868894556925,2.10122045159447,5.03763227375764,26.8289255482311,64.3217902764323,10.9730802922335
"Machines & Mechanical Engineering","Wisconsin","1990",2.23220086386799,56,"WI","06","WI06",51398,2.152142694423,227,71.3485612720373,3.016378545066,4.0683770042016,5.70211498545811,39.5429584238258,55.4222225631947,5.06709596098035
"Machines & Mechanical Engineering","Wisconsin","1995",3.60169925587826,99,"WI","06","WI06",63523,2.28095418100617,275,79.3507710044675,2.87452050198448,4.68561766083366,5.90494282729761,42.2417563175657,53.2342103080352,9.90467295366521
"Machines & Mechanical Engineering","Kansas","1980",NA,2,"KS","06","KS06",52204,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","New York","2005",9.51520392965834,108,"NY","06","NY06",49302,52.1975680293762,301,748.641879233319,6.97230137363294,90.6936179011374,12.1144195131077,395.408298449748,52.8167484905713,28.6407638282716
"Machines & Mechanical Engineering","New Mexico","1980",NA,2,"NM","06","NM06",52204,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Ohio","2005",6.61657981409046,296,"OH","06","OH06",49302,16.4902730753902,482,386.38607868569,4.26782277753966,31.2355280711701,8.08402004995088,233.70179910448,60.4840111992201,31.891914703916
"Machines & Mechanical Engineering","North Dakota","2010",17.7133076114656,32,"ND","06","ND06",69815,3.65785904017989,42,46.0986693567757,7.93484734205729,5.28701086946164,11.4689012573083,25.5231501032068,55.3663488758713,7.43958919681557
"Machines & Mechanical Engineering","Arizona","1990",6.42815583541844,5,"AZ","06","AZ06",51398,1.2579856586002,72,67.3918432050728,1.86667347081183,2.68016992041752,3.97699453368828,44.0566396197294,65.3738457422293,4.62827220150128
"Machines & Mechanical Engineering","Florida","1985",4.44184382612091,15,"FL","06","FL06",39967,2.41864221104297,121,114.196137772013,2.11797198944825,4.77855607670695,4.18451636801158,70.5229937263242,61.7560235418117,5.3746310296063
"Machines & Mechanical Engineering","Washington","1990",8.34391472685922,7,"WA","06","WA06",51398,2.08679058297387,93,70.9656530720085,2.94056419216831,3.78968460916026,5.34016731349585,43.3829886699025,61.1323743133626,7.75984069597907
"Machines & Mechanical Engineering","Alaska","2010",NA,4,"AK","06","AK06",69815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Arkansas","2000",NA,2,"AR","06","AR06",61295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Vermont","1985",2.30735036079629,2,"VT","06","VT06",39967,0.935369643780195,37,27.0569246289091,3.45704346154993,1.42484299070018,5.26609365344427,18.7231930636693,69.1992653284195,0.853719633494627
"Machines & Mechanical Engineering","Illinois","2000",9.81847711507601,214,"IL","06","IL06",61295,14.1798759868939,251,376.964980544747,3.76158972815001,30.9383142220023,8.20721176202993,201.159635667301,53.3629504195876,24.6443775588408
"Machines & Mechanical Engineering","Illinois","1995",8.3738982313684,226,"IL","06","IL06",63523,9.44645962472162,166,306.614785992218,3.08088848166682,22.3896527006936,7.30220906608915,168.301833749052,54.8903188750079,13.9006710640715
"Machines & Mechanical Engineering","North Carolina","1985",3.43170230510309,28,"NC","06","NC06",39967,2.03592687454729,190,88.5981649613297,2.29793345656302,3.65011761337368,4.11985690106204,66.6860387626584,75.2679683509977,6.52023437969587
"Machines & Mechanical Engineering","Nebraska","2005",4.44797969322297,10,"NE","06","NE06",49302,0.0543183540054434,34,6.03256953451506,0.900418199817898,0.111591845279174,1.84982277685663,4.32136682152328,71.6339330495701,1.51231309569581
"Machines & Mechanical Engineering","Tennessee","2000",7.94257082581856,31,"TN","06","TN06",61295,1.36713380107366,53,38.5691021761061,3.54463475667995,1.80620375356063,4.68303292442102,26.3071815171246,68.2079178224224,4.20956253768384
"Machines & Mechanical Engineering","Connecticut","2000",9.6833926031865,114,"CT","06","CT06",61295,11.7718661289805,228,258.290820002882,4.55760143889325,21.9675866694273,8.50498158207177,135.483775815186,52.4539648035785,22.0781351352652
"Machines & Mechanical Engineering","New Mexico","2000",NA,2,"NM","06","NM06",61295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","North Carolina","1995",5.88258093098955,100,"NC","06","NC06",63523,2.541701717808,247,94.8234615938896,2.68045658224713,5.36791861632206,5.66096040588753,66.1260263986559,69.7359337943818,14.5299748995442
"Machines & Mechanical Engineering","Wisconsin","2005",5.10651319812808,98,"WI","06","WI06",49302,3.04890468566437,242,84.305159244848,3.61651020290398,5.8380831251201,6.9249416968237,44.2715998319864,52.5135118995601,12.35776193947
"Machines & Mechanical Engineering","New Hampshire","1980",7.40335393904655,1,"NH","06","NH06",52204,0.579413190258139,45,32.3007637988183,1.79380646806667,0.869974316977278,2.6933552481787,20.9063167781496,64.723908413938,3.33150927257095
"Machines & Mechanical Engineering","Pennsylvania","1985",7.11082621344977,28,"PA","06","PA06",39967,11.9415193295442,290,379.725368689052,3.14477786163473,19.8349591907292,5.22350120014541,241.728317861606,63.6587222750323,20.6213960190043
"Machines & Mechanical Engineering","Kansas","2005",15.2571009022277,16,"KS","06","KS06",49302,0.632112487430097,55,18.8517797953596,3.35306530360435,1.63330967374258,8.6639547643381,10.1216559057894,53.6907178826736,8.39140549622522
"Machines & Mechanical Engineering","Nebraska","2000",NA,2,"NE","06","NE06",61295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Kentucky","1985",2.92639117531312,9,"KY","06","KY06",39967,0.697617362956371,45,40.5853869433636,1.71888804196911,1.83709084769276,4.52648351057093,29.8945185653882,73.6583307856733,1.3168760288909
"Machines & Mechanical Engineering","Kansas","2010",4.96154731035647,27,"KS","06","KS06",69815,1.07486406330782,62,26.4327232550319,4.06641439452592,2.43478363619307,9.21124778821102,13.6574109456729,51.6685731314988,3.07615933242101
"Machines & Mechanical Engineering","Delaware","2010",10.2505308627566,49,"DE","06","DE06",69815,8.07192561579446,54,119.898832684825,6.73228040260653,11.9067776512194,9.93068688376509,71.7405161531916,59.8342073452659,5.53528666588858
"Machines & Mechanical Engineering","Ohio","2010",8.27858940413815,261,"OH","06","OH06",69815,28.5107546004652,583,541.765095835135,5.26256763672006,49.7932950528667,9.19093818255493,315.339855338033,58.2060117497851,48.2641762261254
"Machines & Mechanical Engineering","Connecticut","1990",7.79957580575255,56,"CT","06","CT06",51398,6.91705161977269,256,188.901378680886,3.66172638234567,13.187312264102,6.98105665304835,106.11150892189,56.1729669009703,19.9669140627265
"Machines & Mechanical Engineering","Idaho","1995",NA,2,"ID","06","ID06",63523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","North Carolina","2005",6.56977808432803,122,"NC","06","NC06",49302,3.40675776064121,216,100.743911226402,3.38160164636174,6.66172916317757,6.61253775248678,69.3035809683722,68.7918308160843,14.1907206621485
"Machines & Mechanical Engineering","Oregon","1990",9.05701357367028,7,"OR","06","OR06",51398,0.290164268198189,74,32.8024691358025,0.884580569215404,1.23933611643231,3.77817935382074,21.8629017124775,66.6501708208761,6.702190044516
"Machines & Mechanical Engineering","Georgia","1990",5.92904860646458,29,"GA","06","GA06",51398,0.612732972829369,189,41.0988134697603,1.49087752443317,1.91952597214518,4.6705143289782,29.5092003746504,71.8006138945172,11.205901866218
"Machines & Mechanical Engineering","Missouri","1980",2.18952972034284,2,"MO","06","MO06",52204,1.37916507882399,46,62.4949560455397,2.20684222550537,2.81648389663159,4.50673794310574,40.2774319096358,64.4490923080031,1.00718367135771
"Machines & Mechanical Engineering","Washington","1985",5.57306719498361,10,"WA","06","WA06",39967,1.70033592869152,116,73.7433828121247,2.30574712448905,3.01426232094956,4.08750209985479,46.7363476930897,63.37700538116,6.46475794618099
"Machines & Mechanical Engineering","Pennsylvania","2010",10.7642946342157,260,"PA","06","PA06",69815,36.6948786094079,273,605.415093433252,6.06111063424512,58.9260105992225,9.73315849544792,338.972989229267,55.9901781283621,29.3865243514089
"Machines & Mechanical Engineering","Vermont","1980",NA,1,"VT","06","VT06",52204,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Maine","2010",NA,76,"ME","06","ME06",69815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Oregon","1980",4.59932609068831,0,"OR","06","OR06",52204,0.191162053135558,46,36.0925925925926,0.529643451478715,1.00498675205998,2.78446816886809,25.9289340483166,71.8400430276602,2.11569000171662
"Machines & Mechanical Engineering","Connecticut","2010",11.8313032704012,110,"CT","06","CT06",69815,17.5490044711375,249,312.963443339578,5.60736560279218,31.3173855930994,10.0067232322462,160.300677091024,51.2202560722374,29.4599451432989
"Machines & Mechanical Engineering","West Virginia","1985",NA,3,"WV","06","WV06",39967,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Illinois","2005",10.8179547481122,302,"IL","06","IL06",49302,12.3115007931064,305,325.758754863813,3.77933074991442,27.3079129243691,8.38286385757627,176.389243352297,54.1471996435025,32.9947619817421
"Machines & Mechanical Engineering","North Carolina","2010",6.78878545745166,129,"NC","06","NC06",69815,5.99952549284944,299,141.256473074891,4.24725703697036,10.6158459500511,7.51529874629029,93.5131063633956,66.2009353113448,20.2984685177805
"Machines & Mechanical Engineering","Florida","2005",9.20762675600858,63,"FL","06","FL06",49302,4.38408909105416,146,129.851059230437,3.37624438109054,9.02686922549972,6.9517101200387,73.2911430417895,56.4424683758069,13.4431350637725
"Machines & Mechanical Engineering","Connecticut","1995",7.46176251266112,72,"CT","06","CT06",63523,7.84320858087297,184,210.087908920594,3.73329841834803,15.9410996233444,7.58782345221474,113.353595204626,53.9553160327135,13.7296430232965
"Machines & Mechanical Engineering","Louisiana","2000",5.14273265946925,5,"LA","06","LA06",61295,1.52775060438357,43,41.1869145410001,3.7093106424924,2.89279053875789,7.02356700179184,24.952724984068,60.5841084775323,2.21137504357178
"Machines & Mechanical Engineering","Missouri","1985",10.1492836955494,6,"MO","06","MO06",39967,1.71561601507214,45,59.0212326463948,2.9067776766891,3.28029343759915,5.55781926353841,36.5864451835108,61.9886158642361,4.56717766299725
"Machines & Mechanical Engineering","Rhode Island","2000",NA,7,"RI","06","RI06",61295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Minnesota","1990",7.10009146763314,35,"MN","06","MN06",51398,3.31970843288459,190,162.097804678868,2.04796631235152,7.84792278031503,4.84147382246326,103.828625744778,64.0530733593047,13.490173788503
"Machines & Mechanical Engineering","Minnesota","1995",7.65255721771072,61,"MN","06","MN06",63523,3.98718706654455,148,180.278138060239,2.21168640271415,9.97204543620975,5.53147793931487,110.914905771339,61.5243240055416,11.3257846822119
"Machines & Mechanical Engineering","Connecticut","2005",6.10320729306342,110,"CT","06","CT06",49302,10.1859769196731,186,223.205072777057,4.5635060139727,19.4812682190675,8.72796839995022,118.800576583255,53.2248551097743,11.351965565098
"Machines & Mechanical Engineering","Alaska","2000",NA,4,"AK","06","AK06",61295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Arkansas","1990",NA,8,"AR","06","AR06",51398,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","New Mexico","1995",NA,2,"NM","06","NM06",63523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Tennessee","1995",5.52677268582294,18,"TN","06","TN06",63523,0.90953477913621,65,31.3712350482779,2.89926353787636,1.27299312447633,4.05783553792923,22.0101158734646,70.1601828541106,3.59240224578491
"Machines & Mechanical Engineering","Arkansas","1995",NA,13,"AR","06","AR06",63523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Mississippi","1995",NA,7,"MS","06","MS06",63523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","North Carolina","2000",5.67754267461192,135,"NC","06","NC06",61295,3.81896553177985,293,116.57991064995,3.27583501350153,7.43070300197984,6.37391379059447,79.0359028310643,67.7954738431587,16.6352000366129
"Machines & Mechanical Engineering","Oklahoma","1995",NA,10,"OK","06","OK06",63523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Oklahoma","1990",NA,1,"OK","06","OK06",51398,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Oklahoma","2000",NA,13,"OK","06","OK06",61295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Rhode Island","2010",6.37380724865411,16,"RI","06","RI06",69815,0.661130271118937,44,15.4367103809387,4.28284430298896,1.57167041828397,10.1813817808273,7.79130624810361,50.4725816306327,2.80447518940781
"Machines & Mechanical Engineering","Pennsylvania","2000",7.42143912673076,82,"PA","06","PA06",61295,24.9568162935222,235,499.653120046116,4.99482847044341,41.6469964803288,8.33518191109964,286.494987504412,57.3387768454182,17.4403819478173
"Machines & Mechanical Engineering","Maryland","1995",4.98919600478939,20,"MD","06","MD06",63523,3.22349750872066,43,77.0795503674881,4.18203984500708,5.97756348934056,7.75505754878128,44.6220356462561,57.890887315136,2.14535428205944
"Machines & Mechanical Engineering","Virginia","2005",5.92430011062608,45,"VA","06","VA06",49302,3.75784926744986,100,72.3908344141807,5.19105671023144,6.49543286063705,8.97272826484322,45.2585735309024,62.5197566752134,5.92430011062608
"Machines & Mechanical Engineering","South Carolina","1995",5.65977174082088,111,"SC","06","SC06",63523,0.992584656133921,102,33.9263582648797,2.92570351460751,1.46023278441206,4.30412475459733,22.4466372307018,66.1628255395111,5.77296717563729
"Machines & Mechanical Engineering","Ohio","1995",6.40384911810846,104,"OH","06","OH06",63523,12.6346930846084,443,363.679204496325,3.47413130264259,25.3819225162522,6.97920645515178,222.986620908504,61.3140971910471,28.3690515932205
"Machines & Mechanical Engineering","Colorado","2000",1.51297058896741,12,"CO","06","CO06",61295,2.90596264149114,40,123.909785271653,2.34522449951815,6.10226837430288,4.92476712870142,76.8577759852452,62.0272045639869,0.605188235586965
"Machines & Mechanical Engineering","Mississippi","2000",NA,10,"MS","06","MS06",61295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Hawaii","2005",NA,1,"HI","06","HI06",49302,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Colorado","1990",2.72211792790298,9,"CO","06","CO06",51398,1.63531580193635,37,90.6216073401547,1.80455395786358,3.42757118496926,3.78228910915652,60.1953594303419,66.4249522792002,1.0071836333241
"Machines & Mechanical Engineering","Mississippi","1990",NA,2,"MS","06","MS06",51398,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","West Virginia","2005",NA,5,"WV","06","WV06",49302,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Arizona","1995",5.74588198130891,7,"AZ","06","AZ06",63523,1.51927069654721,77,74.9502810203199,2.02703802556167,3.31819332987788,4.42719264652027,47.0634952256402,62.7929536553448,4.42432912560786
"Machines & Mechanical Engineering","Minnesota","2005",4.31618760170752,68,"MN","06","MN06",49302,5.05693563059137,177,191.534082720853,2.64022755571993,11.9684273278341,6.24871937036771,116.244700783648,60.6913919091186,7.63965205502231
"Machines & Mechanical Engineering","Minnesota","1985",4.13222088497552,9,"MN","06","MN06",39967,2.73703426250003,245,168.442619013306,1.62490602350692,6.39861973222292,3.79869404174809,111.854229090264,66.4049453430953,10.12394116819
"Machines & Mechanical Engineering","Pennsylvania","2005",9.30222314223073,138,"PA","06","PA06",49302,21.4245141436398,234,431.781164432915,4.96189178881341,36.523798566875,8.45886795799533,251.21657186588,58.1814568488226,21.7672021528199
"Machines & Mechanical Engineering","West Virginia","1995",NA,2,"WV","06","WV06",63523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Maryland","1985",4.03650349728977,6,"MD","06","MD06",39967,2.1036352971181,40,72.0191670269491,2.92093811128214,3.71512340856355,5.15852037996131,44.9999336242506,62.4832742197808,1.61460139891591
"Machines & Mechanical Engineering","Rhode Island","2005",11.9285570167635,18,"RI","06","RI06",49302,0.394870070596045,47,11.00943940049,3.58665011207083,0.994254743183758,9.03092979593046,5.77422186486359,52.4479190521418,5.60642179787884
"Machines & Mechanical Engineering","Rhode Island","1995",NA,10,"RI","06","RI06",63523,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Colorado","1995",5.13991533246321,10,"CO","06","CO06",63523,1.93732052492347,37,100.785415765961,1.92222308178222,4.38338940432931,4.34922986725404,64.3036789825187,63.8025635890037,1.90176867301139
"Machines & Mechanical Engineering","Mississippi","2005",NA,7,"MS","06","MS06",49302,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Arizona","1985",7.73572352868408,2,"AZ","06","AZ06",39967,1.03610295910674,59,70.0296872748235,1.47951961436108,2.09450311842171,2.99087886856052,47.462069594235,67.7742132532672,4.5640768819236
"Machines & Mechanical Engineering","Colorado","2010",7.33833001560371,43,"CO","06","CO06",69815,4.20141432214831,79,150.137868088581,2.79837084117211,8.25921957402903,5.50109021739677,90.9360065883552,60.5683347885977,5.79728071232693
"Machines & Mechanical Engineering","Maryland","1980",4.64683909578473,1,"MD","06","MD06",52204,1.68274187035921,54,76.2578901859058,2.20664624507303,3.10090164489175,4.06633547995126,49.5397066699925,64.9633848369288,2.50929311172376
"Machines & Mechanical Engineering","Oregon","2010",11.4199548725081,18,"OR","06","OR06",69815,0.705166312431953,260,54.3456790123457,1.29755727639682,3.07993520094134,5.66730466324962,33.0278777796331,60.7736960506651,29.6918826685212
"Machines & Mechanical Engineering","Washington","1995",5.60000777969604,7,"WA","06","WA06",63523,2.66215263891596,184,78.9249171350339,3.37301923847604,4.90720991570819,6.2175673967606,46.3438677521294,58.7189311492579,10.3040143146407
"Machines & Mechanical Engineering","West Virginia","2000",NA,4,"WV","06","WV06",61295,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Machines & Mechanical Engineering","Tennessee","1980",1.47273009994001,1,"TN","06","TN06",52204,0.582757402439027,41,31.0368208675602,1.87763239323306,0.774263443164479,2.49466092699508,24.4357898144314,78.7316133914084,0.603819340975406
