"onshored_patents","N_inv_nonwestern_log","N_inv_anglosaxon_log","N_patents_state_log","N_patents_TechGroup_log","imputed_N_inv_nonwestern_log","imputed_N_inv_anglosaxon_log","regio_tech"
0,1.9694970409851,3.99127377554595,6.34388043412633,9.18080856937014,0.940920313814266,3.62270790391536,"TN06"
55,4.2815715748156,5.17494938054947,9.0583540149783,9.59185425926183,4.14725558939692,5.96114560598428,"TX01"
26,4.14838602972325,5.02693568700988,9.08421009483197,9.52864863796972,4.15159707806797,5.89302249598804,"TX01"
2,3.34221424951435,4.83254904829051,8.55967780302239,9.09739561296005,3.60773487894631,5.89066883519893,"TX01"
35,3.74523291613057,5.10086933790001,9.05122740031911,9.66656196374813,4.09958023541833,6.11108827666686,"TX01"
24,3.90145911567732,5.13387488117684,9.03729565196244,9.66332499605232,3.98405038888028,6.11801086333755,"TX01"
31,3.93353429855094,5.19085943250514,9.26842058305271,9.64723954557388,4.37122603494752,6.01187638747818,"TX01"
1,1.89058551702089,3.74931729767748,7.88608140177575,8.76577054398726,2.17698499725534,4.21346725819736,"TX01"
0,2.19123864905828,4.74234286249237,8.22040309993373,8.71948076085107,3.04715512249145,5.515609761192,"TX01"
8,3.71412873184426,5.15717943038954,8.90163893230033,9.5085913957772,3.82735452126803,6.06567605026544,"TX01"
44,3.88227284301758,5.10138067597121,9.26624800391448,9.58884529850156,4.24473840117029,5.93364992716824,"TX01"
54,3.90099200837926,5.16989276966518,9.26842058305271,10.5359819858841,3.19275680772613,5.07821510536572,"TX010"
37,2.5641979874758,4.74075169368941,9.03729565196244,10.5578419283769,2.67772541182797,4.92040665932187,"TX010"
12,2.2905829409162,4.33996874698598,8.90163893230033,10.5433130671637,2.39340561680741,4.69495801822878,"TX010"
41,2.91091934832688,4.73545201769488,9.05122740031911,10.5226921318832,2.80153486119681,4.96479040606584,"TX010"
12,2.45075917785929,4.50524307198037,7.88608140177575,10.3451881532264,2.30631582270428,5.07893776061262,"TX010"
60,3.06446720084484,4.86613790715715,9.08421009483197,10.2737744322947,2.5616281350452,4.76317738444224,"TX010"
59,3.33354559400019,5.13255099673973,9.26624800391448,10.3787585348883,2.67639389421933,4.79041615266473,"TX010"
18,1.83584710966568,4.51243727692696,8.55967780302239,10.3857284994463,2.19913257650111,4.65199947494381,"TX010"
45,3.34475847250733,4.92122222476631,9.0583540149783,10.3611338940306,2.84384843949796,4.92169341477791,"TX010"
21,2.45011576433196,4.58941676534213,8.22040309993373,10.2350908120458,2.30775157914368,4.7939381648609,"TX010"
3,1.65484939748745,3.3582194872398,8.22040309993373,9.19390606551276,1.59839811711115,3.94533711479976,"TX011"
31,3.02328325630814,4.4181087147173,9.05122740031911,10.1196467700759,3.33804186673725,4.94987666381559,"TX011"
54,3.54083969167778,4.6618164970796,9.08421009483197,10.1315390402029,3.65497598905384,4.95360888733412,"TX011"
37,3.46482570171867,4.74449102288822,9.0583540149783,10.1330107108144,3.57449723348286,5.1077118399703,"TX011"
25,3.04159984774012,4.40348639676641,9.03729565196244,10.0491451249585,2.95375055526677,4.7095562841358,"TX011"
58,3.80934373118918,4.88738361292943,9.26842058305271,10.4233522009528,3.89476716266862,5.17703091163256,"TX011"
49,3.53890741334108,4.66572126742423,9.26624800391448,10.2728763320616,3.65921169958678,4.98610024257513,"TX011"
9,2.09501816687762,4.1436606680346,8.90163893230033,9.93875816661805,2.2895589111167,4.18728879208098,"TX011"
3,1.66693713566163,4.01041463141063,7.88608140177575,9.15345250976914,1.74725222206129,4.18655017519859,"TX011"
3,1.32631019608664,3.49062419915353,8.55967780302239,9.64962702855986,1.86582886214375,4.00570622621822,"TX011"
88,4.74924828568549,5.06453700243953,9.26624800391448,10.2485301017451,4.54817062584586,5.13209799832963,"TX012"
157,4.85158936126684,5.25172474945892,9.05122740031911,10.4193305681139,4.75703162255677,5.54337984885316,"TX012"
17,3.46774287013276,4.92647843442234,8.22040309993373,9.72716794793781,3.18804804084151,4.8364052613345,"TX012"
54,4.32064041035614,4.77646450726162,8.90163893230033,10.4792297509684,3.78774680571673,4.91407649496196,"TX012"
27,3.85361826213203,4.68828316782929,8.55967780302239,10.0798748698419,3.39378413460257,4.80581196936129,"TX012"
88,4.50340370335929,5.11001468821728,9.0583540149783,10.2834297034132,4.84460542694335,5.54143765859543,"TX012"
31,3.40059903577454,5.07174637181673,7.88608140177575,9.73352925472557,3.28857210529841,5.13409044835312,"TX012"
113,4.66557035520271,4.99414984374207,9.08421009483197,10.2350908120458,4.49562866173373,5.14969853142143,"TX012"
118,4.56782560212629,5.30468597054006,9.03729565196244,10.517456235219,4.48670072311583,5.40007364496691,"TX012"
121,5.23100218195842,5.23632622227703,9.26842058305271,10.3751772595535,4.86621646762183,5.43978256074882,"TX012"
33,4.49685991132536,4.64219882821476,9.05122740031911,9.72454029638112,3.28863613143534,3.97874936098979,"TX013"
15,3.58016298632159,3.49928558311718,9.26842058305271,9.69566355532975,3.43675914284315,3.49007191717467,"TX013"
25,4.02969305458513,4.38923301208012,9.0583540149783,9.64296658814672,3.19530213406131,3.7789526252059,"TX013"
0,2.37193489051716,3.876895912564,7.88608140177575,8.3291754420774,2.23020462947141,3.6052473188837,"TX013"
21,3.58628904239844,4.05265076115346,9.08421009483197,9.47270463644367,3.14976842981566,3.71325455547226,"TX013"
3,3.27048728142745,3.98180907539338,8.22040309993373,8.35490952835879,2.28556494355785,3.47121637363047,"TX013"
31,3.52658471802849,3.52408697252372,9.26624800391448,9.56120848888113,3.21080427257619,3.50766471167604,"TX013"
3,3.58399917639766,4.4570386737875,8.55967780302239,8.76013937002663,2.4883649325965,3.62047104212441,"TX013"
15,4.16044887324592,4.5884665768785,8.90163893230033,9.28656039788759,2.78756065690699,3.68765209657654,"TX013"
30,3.65623939088527,4.45118596443826,9.03729565196244,9.63443094420751,3.35409512849255,3.92495242155248,"TX013"
18,3.19498480194926,4.99188031290667,8.22040309993373,9.08885047438847,3.07357538378511,5.32323414462895,"TX02"
694,5.50897611109731,5.91355197227301,9.08421009483197,10.7882463367971,4.92690771197491,6.03122230605821,"TX02"
5,2.76674673724814,4.48630036995452,7.88608140177575,8.97246382105991,2.32544198967851,4.27137497406546,"TX02"
706,5.70726448696486,6.1827993963057,9.0583540149783,10.7497849125897,5.06439102394853,6.1636447208087,"TX02"
684,5.66365821266352,6.22063722995605,9.05122740031911,10.7113018080742,4.87025904376397,6.31872745042428,"TX02"
700,5.58399785908403,6.09097740049247,9.26842058305271,11.1603563662156,5.48890352817965,6.41611760820522,"TX02"
863,5.45988229661416,6.0132804783259,9.26624800391448,10.886819920141,5.16751616219762,6.12838244092036,"TX02"
36,4.12947707087197,5.46443310038067,8.55967780302239,9.46622213187817,3.53899557074306,5.68070759465674,"TX02"
636,5.65075090030691,6.43174231898986,9.03729565196244,10.622278113076,4.78235635225519,6.34381324322108,"TX02"
272,5.17587762603781,6.1612095597216,8.90163893230033,10.1517138842178,4.121084853745,6.06827295311509,"TX02"
30,3.03879350583936,4.92408451419539,8.22040309993373,9.79272357555127,2.57945306628417,4.63715191584784,"TX03"
40,3.17064709164499,5.13208103584873,7.88608140177575,9.8914655773088,2.88617689396881,5.0548834867732,"TX03"
128,4.17318018624218,5.1963667084846,9.08421009483197,10.0422489945777,3.28812561551674,4.62629352470423,"TX03"
36,3.3350419996246,4.72170818552738,8.55967780302239,9.94669070983678,2.56462214016005,4.50229279961645,"TX03"
61,3.64075756607183,5.08444167345406,9.03729565196244,10.1243885912976,3.14724451678353,4.70848201843657,"TX03"
251,4.80985278235291,5.37018303501501,9.26842058305271,10.1864083078862,3.68786280752492,4.8986607118967,"TX03"
32,3.13605850521211,4.81701826751332,8.90163893230033,10.1223419184319,2.74117900323352,4.44336907465931,"TX03"
130,3.91282195846505,5.05556153203746,9.05122740031911,10.109118652099,3.31094983403125,4.74954651889231,"TX03"
181,4.56453532414345,5.47459063137501,9.26624800391448,10.1710689532809,3.48973885292465,4.73458758975727,"TX03"
130,4.36651889947923,5.3721415634818,9.0583540149783,10.0459848807647,3.50736668084077,4.89121695088305,"TX03"
70,4.86702307129318,5.52536131076973,9.05122740031911,10.6655075973824,4.38690943391548,5.52849328963627,"TX04"
35,4.38804517297215,5.59096334221518,8.90163893230033,10.1829736293884,3.47400785030881,4.94725727810314,"TX04"
1,3.32148954299986,5.30712970906885,7.88608140177575,8.72599438101457,2.52113887463544,4.48645533118746,"TX04"
84,4.54951967200228,5.39475700859677,9.08421009483197,10.9850384532759,4.55555055173796,5.55137638344687,"TX04"
110,4.97950250671578,5.72398834386507,9.0583540149783,10.9068729912612,4.64250098972848,5.7087321924737,"TX04"
49,4.26179204090797,5.24193252076305,9.03729565196244,10.4948234669494,4.03044878253842,5.32660262964221,"TX04"
3,3.90083329312462,5.51914109697341,8.22040309993373,9.00270100719794,2.8633419802894,4.6842697578546,"TX04"
156,5.04748672176378,5.43028804697265,9.26624800391448,11.0603373022929,4.85974920281544,5.64113742838337,"TX04"
3,4.39691332426426,5.4780364407495,8.55967780302239,9.45077359182735,3.07551281966446,4.68702186006865,"TX04"
180,5.15654852601286,5.46594366612207,9.26842058305271,11.111820836139,5.18468168759813,5.77502167712234,"TX04"
122,4.29226918695677,5.36576133868478,9.08421009483197,9.91773556580133,2.13523009684755,4.08850445278017,"TX05"
39,2.36824206392372,4.57478166847157,8.90163893230033,10.068111764371,1.07027104252754,3.622332012958,"TX05"
51,2.98172990854538,5.03540072224671,9.03729565196244,10.1216185620268,1.3821916674983,3.88568336482123,"TX05"
171,4.68058918615859,5.74037115208177,9.26624800391448,10.0659889818808,2.44846723237492,4.3082237521406,"TX05"
39,3.17695510567426,4.84034590490448,9.05122740031911,10.0902990146029,1.83278521848875,4.0028511905143,"TX05"
69,3.59380954328896,5.11902313895228,9.0583540149783,9.96744778149501,2.03177584960039,4.15474104728463,"TX05"
19,2.30177284490864,4.20771370031167,8.55967780302239,9.8567103609772,0.75317756298942,3.40842027287462,"TX05"
15,2.32230481385992,4.59002412110562,7.88608140177575,9.79110242194134,0.859774880259587,3.91416691332262,"TX05"
22,2.06113325441539,4.37179575292473,8.22040309993373,9.73370702723648,0.961409786489224,3.58931160979762,"TX05"
159,4.70921778353622,5.78453557229327,9.26842058305271,10.2402454626345,2.78473131261073,4.54279236767864,"TX05"
8,3.88708419801167,5.55028935283848,8.90163893230033,9.59362803513964,4.63222864671293,6.53697674920674,"TX06"
15,4.44925707641625,5.69423379165754,9.03729565196244,9.74132150194574,4.89005556043981,6.61183195905539,"TX06"
0,3.70238150151719,5.2854277841696,8.55967780302239,9.35677565020573,4.22155547924582,6.26640494029959,"TX06"
3,1.66215046511937,3.88149610174905,7.88608140177575,9.31271643859305,2.23932143923893,4.67757004642571,"TX06"
1,2.86467088086529,4.86559486553421,8.22040309993373,9.18080856937014,3.61965111753631,5.82244735792096,"TX06"
27,4.61794966680095,5.60210177181609,9.05122740031911,9.78408445528835,4.95273659963367,6.58530067923201,"TX06"
16,4.66269156075468,5.61510890360735,9.0583540149783,9.80482676571216,4.99155923459173,6.5050922895632,"TX06"
39,4.77902421818337,5.68472508256314,9.08421009483197,9.82984101236783,5.10228748935665,6.46504566767566,"TX06"
81,5.41746002745272,5.92546530693248,9.26842058305271,10.0370126951411,5.41936223933063,6.63427633533747,"TX06"
56,5.13387084393817,5.77970284747503,9.26624800391448,9.92485757827232,5.25402717416614,6.52158843494656,"TX06"
18,1.95167321711064,3.94347501643896,9.0583540149783,9.46467246474641,2.08457211972195,4.06474670868784,"TX07"
7,2.20486094999109,3.7202606703771,8.90163893230033,9.31524078180155,1.35587021456365,3.66377657418908,"TX07"
5,1.60042464897304,3.39256180584913,8.55967780302239,9.26084335414929,1.40939631398562,3.74510596886641,"TX07"
50,3.35291676580938,4.4236897888693,9.26624800391448,9.72292444875704,2.64918253650465,4.29997336546454,"TX07"
7,0.944674000902894,3.79740096737326,8.22040309993373,9.09099361434362,1.42728694297207,3.88794509097775,"TX07"
9,0.565110366793099,3.64458719999781,7.88608140177575,9.14398687142616,1.32000707769704,4.04046438237543,"TX07"
38,2.74280232547541,4.1494569816651,9.08421009483197,9.49401442303042,2.34278229116818,4.02822623491109,"TX07"
8,1.83991518681978,3.51299244780387,9.03729565196244,9.4501443641835,2.03858348268759,3.93707556686796,"TX07"
10,2.4397666935222,3.65819582966049,9.05122740031911,9.522958929718,2.20685552807328,3.96776825735553,"TX07"
54,3.88715578819629,4.22139033807848,9.26842058305271,9.8871040732856,2.75199769318261,4.32067995007718,"TX07"
13,3.11627011847769,4.3745444149929,9.26842058305271,9.61627203789599,2.29198438170308,4.05664800330054,"TX08"
11,0.486319825944577,3.27696439380208,9.05122740031911,9.39124425768252,1.557525906592,3.59426888949578,"TX08"
18,2.83589827520458,4.08525258318578,9.26624800391448,9.21383426123044,1.77124959309151,3.78355873743698,"TX08"
10,2.1863433022496,3.52639455950363,9.03729565196244,9.34757739028127,1.42592087823721,3.50523718801199,"TX08"
12,2.2395774535331,3.2944978588957,9.08421009483197,9.10941445338622,1.70201491824538,3.50809041097833,"TX08"
14,2.02599298621626,3.91808936110113,9.0583540149783,9.25846364715791,1.7638408738152,3.68345308836021,"TX08"
6,2.68051030915966,4.96264256110414,7.88608140177575,9.91180288413984,2.77826648070497,5.12289396444841,"TX09"
150,4.47174516204922,5.38724227197516,9.08421009483197,10.3644504371297,3.79195808944638,4.99379387111155,"TX09"
170,4.8495907957259,5.55772065688268,9.26624800391448,10.3374105334608,4.00674294233717,5.06692468685704,"TX09"
9,3.25771639555131,4.84939208583145,8.22040309993373,9.91348738711446,2.80118414492183,4.96230712575528,"TX09"
91,4.37253452574149,5.42676822060037,9.0583540149783,10.4706178925126,3.84163227189242,5.17978586413757,"TX09"
229,5.16059662753639,5.61525178834444,9.26842058305271,10.5151534912282,4.23759178905035,5.30244031441386,"TX09"
5,3.19040680152303,4.72230855370168,8.55967780302239,10.0853506709299,2.90702484726645,4.83875042606664,"TX09"
54,4.01181684512663,5.14124648950551,9.03729565196244,10.4512909914237,3.77954346456486,5.20481717715396,"TX09"
24,3.40793721641668,4.91425173442594,8.90163893230033,10.295934963563,3.17256276779053,4.83199627515341,"TX09"
63,4.35575782996076,5.24807351666032,9.05122740031911,10.5288910810096,3.96785057118319,5.28544375593214,"TX09"
3,1.71405904122622,3.13554660882472,6.47697236288968,10.5226921318832,0.127763860421109,2.58248261911405,"UT010"
5,1.41268905171003,3.50748376950224,6.64768837356333,10.3611338940306,0.19241009579045,2.53938562782611,"UT010"
3,0.583933420319555,3.42890055138881,6.67834211465433,10.3787585348883,0.0329672365659613,2.40810836571293,"UT010"
7,1.28778492034221,3.76431318570333,6.62936325343745,10.2737744322947,-0.0881220538614309,2.38086959749043,"UT010"
8,0.94822238362514,3.35919438868499,6.77992190747225,10.5359819858841,0.557699237255468,2.69590731841392,"UT010"
2,1.50338570812321,3.29348857138343,5.68697535633982,10.2350908120458,-0.321405277752386,2.4116303779091,"UT010"
2,0.765878492414656,3.57272637804573,6.30627528694802,10.0491451249585,0.323726984649273,2.32724849718399,"UT011"
3,1.38608542065862,3.15363676193011,5.68697535633982,9.19390606551276,-1.01925102185736,1.56302932784796,"UT011"
7,1.47381695495663,3.10326758590448,6.4425401664682,9.93875816661805,-0.340124767699671,1.80498100512918,"UT011"
8,3.128974644956,4.50368148861907,6.77992190747225,10.4233522009528,1.28044028312968,2.79472312468076,"UT011"
11,2.7252793677877,4.10788263490758,6.62936325343745,10.1315390402029,1.02143317161676,2.57130110038232,"UT011"
19,2.58624928332875,4.55510803741995,6.64768837356333,10.1330107108144,0.92878444071236,2.7254040530185,"UT011"
2,2.70937483320187,4.29769941032423,6.67834211465433,10.2728763320616,1.02349381596675,2.60379245562334,"UT011"
4,2.24109788336195,4.23217523682993,6.47697236288968,10.1196467700759,0.734451736624994,2.56756887686379,"UT011"
8,2.9259951412611,3.81349624180552,6.77992190747225,10.3751772595535,2.15697610173189,3.05747477379702,"UT012"
6,2.97928862583943,3.64163629268731,6.67834211465433,10.2485301017451,1.85359027227743,2.74979021137783,"UT012"
2,1.54685868467022,2.81710500290315,6.08904487544685,10.0798748698419,0.645434868950056,2.42350418240949,"UT012"
12,2.87639715256399,3.64395154925077,6.62936325343745,10.2350908120458,1.77630452685266,2.76739074446963,"UT012"
8,2.97185718593145,3.68305095726897,6.47697236288968,10.4193305681139,2.03275583188183,3.16107206190136,"UT012"
12,3.08970841183386,3.50615184359253,6.64768837356333,10.2834297034132,2.10255152731004,3.15912987164363,"UT012"
1,2.16320206123275,3.03682201723146,6.4425401664682,10.4792297509684,1.056294823745,2.53176870801016,"UT012"
2,2.84966559251078,3.33081255518701,6.30627528694802,10.517456235219,1.75007509021781,3.01776585801511,"UT012"
18,2.20599768666103,3.92141185145182,6.47697236288968,10.7113018080742,2.2010066803815,3.93641966347248,"UT02"
6,1.88771546408405,4.17809213020097,6.77992190747225,11.1603563662156,2.83885807452986,4.03380982125342,"UT02"
8,2.14614158704465,3.86743628125918,6.64768837356333,10.7497849125897,2.40923363752107,3.7813369338569,"UT02"
1,1.39003356715238,3.33689871385845,6.30627528694802,10.622278113076,2.11670558433417,3.96150545626928,"UT02"
3,1.31918741426636,3.02843373056081,6.67834211465433,10.886819920141,2.51307869308517,3.74607465396856,"UT02"
12,1.44495105393809,3.91139708246337,6.62936325343745,10.7882463367971,2.2618643800807,3.64891451910641,"UT02"
1,0.0734553740610359,3.1683656274563,6.4425401664682,10.1517138842178,1.43526774774241,3.68596516616329,"UT02"
1,1.46236452502582,3.3416105308324,5.68697535633982,9.79272357555127,-0.137737884916157,2.25484412889604,"UT03"
8,1.65235805529946,2.5681192100578,6.62936325343745,10.0422489945777,0.609154508515803,2.24398573775243,"UT03"
2,-1.54623905041386,3.02564553835927,6.4425401664682,10.1223419184319,0.0358464138121466,2.06106128770751,"UT03"
20,2.15760231867791,3.30260901587235,6.67834211465433,10.1710689532809,0.805093677864965,2.35227980280547,"UT03"
10,2.38055047777038,3.32009096471811,6.64768837356333,10.0459848807647,0.837887379772528,2.50890916393125,"UT03"
8,1.99214444211762,3.67710297714906,6.77992190747225,10.1864083078862,1.02275151766491,2.5163529249449,"UT03"
0,0.761335869676472,3.11424187024057,5.4971682252932,9.8914655773088,0.169488370100882,2.67257569982141,"UT03"
1,1.11180454222511,3.23909873625286,6.47697236288968,10.109118652099,0.633032098398089,2.3672387319405,"UT03"
3,1.75717376241079,3.595594447626,6.64768837356333,10.9068729912612,1.99529133903092,3.3264244055219,"UT04"
4,-0.302137309716071,3.44333486617667,6.62936325343745,10.9850384532759,1.91237493825092,3.16906859649507,"UT04"
2,1.53584781400084,3.50176232921101,6.47697236288968,10.6655075973824,1.72077493135264,3.14618550268447,"UT04"
3,2.13355517359491,3.46411285427597,6.67834211465433,11.0603373022929,2.2302481368802,3.25882964143158,"UT04"
6,1.27349862230316,3.2699589939684,6.77992190747225,11.111820836139,2.5552128601548,3.39271389017054,"UT04"
3,1.21939163020607,3.4171978926737,6.30627528694802,10.4948234669494,1.37514715845797,2.9442948426904,"UT04"
15,0.223149414604941,3.65040830500547,6.77992190747225,10.2402454626345,0.177287222500871,2.16048458072684,"UT05"
6,0.280467402852061,3.61546362906025,6.67834211465433,10.0659889818808,-0.159920348744856,1.9259159651888,"UT05"
10,-0.523984209105146,3.22322994138005,6.64768837356333,9.96744778149501,-0.675169944153468,1.77243326033282,"UT05"
9,0.48710666953946,3.21984663720697,6.62936325343745,9.91773556580133,-0.578440368348012,1.70619666582837,"UT05"
5,1.59544595097228,3.66389580403059,6.67834211465433,9.92485757827232,2.56474284573387,4.13928064799475,"UT06"
3,1.7248539711093,3.08137930065755,6.62936325343745,9.82984101236783,2.42848124479131,4.08273788072386,"UT06"
0,0.308764867055952,3.09996453437026,6.08904487544685,9.35677565020573,1.5218803770749,3.88409715334779,"UT06"
1,2.11408973033069,3.2267947107525,6.47697236288968,9.78408445528835,2.26837117694368,4.20299289228021,"UT06"
0,1.24330206071696,3.10488609098245,6.30627528694802,9.74132150194574,2.19896137073548,4.22952417210358,"UT06"
1,0.745694164750385,3.15204623030236,6.77992190747225,10.0370126951411,2.73204216193333,4.25196854838567,"UT06"
0,1.67653064520854,3.30265150649508,6.64768837356333,9.80482676571216,2.28342880117937,4.1227845026114,"UT06"
7,1.95661702397296,3.37573005321514,6.62936325343745,10.3644504371297,1.15885031736696,2.61148608415975,"UT09"
1,0.128207561436501,3.26033034949738,5.68697535633982,9.91348738711446,0.0712302686331292,2.57999933880348,"UT09"
1,1.61103369629183,3.15209987314314,6.64768837356333,10.4706178925126,1.19015346053526,2.79747807718576,"UT09"
1,0.246523498557332,3.5712584232298,6.47697236288968,10.5288910810096,1.32509764819652,2.90313596898034,"UT09"
3,2.0851784002765,4.21742119503614,6.77992190747225,10.5151534912282,1.61527845684723,2.92013252746206,"UT09"
0,1.39476028149837,2.71954056126759,6.30627528694802,10.4512909914237,1.13703719680176,2.82250939020216,"UT09"
2,1.42052600752697,3.47916711952488,6.67834211465433,10.3374105334608,1.39139833925228,2.68461689990524,"UT09"
0,2.39676558570606,3.91165602316056,7.47193207824512,9.58884529850156,2.94517304193136,4.4078662694191,"VA01"
0,1.98319020471012,3.5054144710133,7.37400185935016,9.64723954557388,3.06818965359392,4.48609272972904,"VA01"
2,2.02801388691355,3.66629093359184,7.37400185935016,9.59185425926183,2.79252885483771,4.43536194823514,"VA01"
0,1.19080663053786,3.53417562403832,6.55535689181067,8.71948076085107,1.70598163846846,3.98982610344286,"VA01"
0,2.23433299646482,3.78806131811652,7.32580750259577,9.66656196374813,2.76222705006036,4.58530461891772,"VA01"
1,2.12073890089047,3.48075482606852,7.28069719538474,9.52864863796972,2.84622767679823,4.3672388382389,"VA01"
0,1.30155614546173,3.76950192304781,6.76388490856244,9.09739561296005,2.28761292765391,4.3648851774498,"VA01"
2,1.85001104285316,3.78919903188607,6.99025650049388,9.5085913957772,2.49928726000386,4.5398923925163,"VA01"
2,2.36920202886126,3.68583123869945,7.26752542782817,9.66332499605232,2.64690784629907,4.59222720558841,"VA01"
26,1.7010041140759,3.09095935424481,7.32580750259577,10.5226921318832,1.45298401071648,3.43900674831671,"VA010"
18,2.03388377376039,3.82092542932911,7.26752542782817,10.5578419283769,1.31102994256567,3.39462300157273,"VA010"
24,2.32700295127231,3.86923309962385,7.37400185935016,10.3611338940306,1.53091657522922,3.39590975702877,"VA010"
14,2.39662560599699,4.17844843820759,6.55535689181067,10.2350908120458,1.05000706503597,3.26815450711176,"VA010"
6,0.732014461373086,3.67261886769362,6.99025650049388,10.5433130671637,1.0465550607869,3.16917436047964,"VA010"
7,1.32809588622509,3.47614460199655,6.76388490856244,10.3857284994463,0.922786943480384,3.12621581719466,"VA010"
5,1.109831220587,3.85900818647632,6.13772705408623,10.3451881532264,1.08152166895026,3.55315410286348,"VA010"
20,1.45272827897519,3.61630990871991,7.47193207824512,10.3787585348883,1.39163014445286,3.26463249491559,"VA010"
23,2.46723568571238,3.44037319259865,7.37400185935016,10.5359819858841,1.90121718105156,3.55243144761659,"VA010"
25,1.02713252002087,3.46134387702985,7.28069719538474,10.2737744322947,1.23986564428805,3.23739372669309,"VA010"
17,2.22702976419277,3.25520044420019,7.28069719538474,10.1315390402029,2.36043010261606,3.42782522958498,"VA011"
11,2.23938772791729,3.63647052746061,7.37400185935016,10.1330107108144,2.24747321485989,3.58192818222116,"VA011"
3,1.84506137265463,3.39988874941275,7.47193207824512,10.2728763320616,2.3558492175342,3.460316584826,"VA011"
8,1.41544113399549,3.35889222728836,7.26752542782817,10.0491451249585,1.60093407982721,3.18377262638665,"VA011"
9,2.25027523601482,3.34446775115169,7.32580750259577,10.1196467700759,2.02786858729842,3.42409300606645,"VA011"
10,2.03805992503483,3.24702432236478,7.37400185935016,10.4233522009528,2.62192590678499,3.65124725388342,"VA011"
18,3.48781445932197,3.66186023480094,7.37400185935016,10.3751772595535,3.49473786592168,3.91399890299968,"VA012"
17,3.10749847794587,3.79643524897023,7.37400185935016,10.2834297034132,3.42754690463092,4.0156540008463,"VA012"
23,3.06191097803899,3.47315354719814,7.47193207824512,10.2485301017451,3.17764404193094,3.60631434058049,"VA012"
22,2.56845686887542,3.50449466234821,7.32580750259577,10.4193305681139,3.33959413559786,4.01759619110402,"VA012"
4,1.60663077903365,3.02084667971407,6.55535689181067,9.72716794793781,1.83687423231028,3.31062160358536,"VA012"
3,1.13795282220766,3.15554029806346,6.13772705408623,9.73352925472557,1.96037781968708,3.60830679060398,"VA012"
27,2.62851579830869,3.48170855276688,7.28069719538474,10.2350908120458,3.1024063908252,3.62391487367229,"VA012"
8,1.60813232585367,3.05961302248135,6.76388490856244,10.0798748698419,2.03237454462306,3.28002831161215,"VA012"
13,2.83231252462345,3.50605427558562,7.26752542782817,10.517456235219,3.05313573406573,3.87428998721777,"VA012"
11,1.21851140112903,3.18019660521785,6.99025650049388,10.4792297509684,2.3764203829632,3.38829283721282,"VA012"
30,3.42373965379537,4.32995628254071,7.28069719538474,10.7882463367971,3.68222206684424,4.50543864830907,"VA02"
36,2.91325683204406,4.73502194699812,7.32580750259577,10.7113018080742,3.58851174654677,4.79294379267514,"VA02"
60,4.06108684269889,4.69291934465815,7.47193207824512,10.886819920141,3.93740922643694,4.60259878317122,"VA02"
6,1.85630724945568,4.23488852854908,6.99025650049388,10.1517138842178,2.82152946740391,4.54248929536595,"VA02"
3,1.70751381950137,3.84779050851412,6.76388490856244,9.46622213187817,2.22601150917192,4.1549239369076,"VA02"
1,1.58225017609408,3.25252581893393,6.55535689181067,9.08885047438847,1.77615322408916,3.79745048687982,"VA02"
12,3.11829306311435,4.47228497018413,7.37400185935016,10.7497849125897,3.80775135514392,4.63786106305956,"VA02"
31,3.28189591423676,4.53672977633426,7.26752542782817,10.622278113076,3.4985144214231,4.81802958547194,"VA02"
55,4.20275377588828,4.72442318839889,7.37400185935016,11.1603563662156,4.27414416662374,4.89033395045608,"VA02"
16,2.89024170817097,3.81419478980392,7.37400185935016,10.1864083078862,2.39937444036301,3.37287705414756,"VA03"
20,2.48667251819926,3.75245414909861,7.37400185935016,10.0459848807647,2.19698105480339,3.36543329313392,"VA03"
2,0.714717041370731,3.20443636027831,6.76388490856244,9.94669070983678,1.26376705500664,2.97650914186731,"VA03"
16,2.47455374131681,3.17122004814284,7.47193207824512,10.1710689532809,2.16468914391561,3.20880393200813,"VA03"
13,2.75855698217244,3.43859385147234,7.32580750259577,10.109118652099,1.97706400915215,3.22376286114317,"VA03"
23,2.20747641193614,3.73967277033502,7.28069719538474,10.0422489945777,1.97439053050639,3.10050986695509,"VA03"
9,2.43027618951948,3.38206763764365,7.26752542782817,10.1243885912976,1.81682782655565,3.18269836068743,"VA03"
1,1.03918044551311,3.50514860310416,6.13772705408623,9.8914655773088,1.55716809900454,3.52909982902407,"VA03"
12,2.23145889515179,3.19695616326162,6.99025650049388,10.1223419184319,1.41364916173284,2.91758541691017,"VA03"
23,3.43980300873586,3.863968693134,7.47193207824512,11.0603373022929,3.6197200772959,4.11535377063424,"VA04"
12,2.96336448098094,3.92598230122715,7.37400185935016,11.111820836139,3.95237005311676,4.2492380193732,"VA04"
7,2.35135061749478,3.49716027428104,7.26752542782817,10.4948234669494,2.74296477737383,3.80081897189307,"VA04"
14,2.82880504374379,3.74573770880179,7.28069719538474,10.9850384532759,3.27929212905593,4.02559272569773,"VA04"
8,2.95559838129924,4.20263739867196,7.37400185935016,10.9068729912612,3.37126429193201,4.18294853472457,"VA04"
11,2.84957198368794,4.12639483584853,7.32580750259577,10.6655075973824,3.11470413795708,4.00270963188713,"VA04"
5,0.615395434259488,2.87936919786292,6.99025650049388,10.1829736293884,2.15751551688762,3.421473620354,"VA04"
